order_id,plant_id,supplier_id,material_id,order_date,expected_delivery_date,quantity,status,updated_at_order,delivery_id,delivery_date,delivered_quantity,delivery_status,updated_at_delivery,delivery_delay_days,on_time_flag,has_delivery,order_day
ORD100591,NJ02,SUP015,MAT0023,2024-01-16 15:12:49,2024-01-21,92,CONFIRMED,2024-01-16 19:12:49,DEL501024,2024-01-23 14:33:00,70.0,ON_TIME,2024-01-24 16:12:49,2.0,0,1,2024-01-16
ORD100053,NJ02,SUP018,MAT0053,2024-01-02 16:15:42,2024-01-05,156,CONFIRMED,2024-01-04 15:15:42,DEL501025,2024-01-04 08:24:00,153.0,ON_TIME,2024-01-04 04:15:42,-1.0,1,1,2024-01-02
ORD100689,SH01,SUP011,MAT0063,2024-01-18 08:57:54,2024-01-28,75,OPEN,2024-01-19 00:57:54,DEL501026,2024-01-30 18:46:00,59.0,DELIVERED,2024-01-29 04:57:54,2.0,0,1,2024-01-18
ORD101313,NJ02,,MAT0080,2024-02-02 17:48:52,2024-02-07,68,CONFIRMED,2024-02-04 11:48:52,DEL501027,2024-02-06 13:01:00,76.0,DELIVERED,2024-02-12 06:48:52,-1.0,1,1,2024-02-02
ORD101031,NJ02,SUP011,MAT0009,2024-01-26 16:48:19,2024-02-03,119,CONFIRMED,2024-01-27 05:48:19,DEL501028,2024-02-02 10:56:00,115.0,ON_TIME,2024-01-30 16:48:19,-1.0,1,1,2024-01-26
ORD101518,NJ01,SUP011,MAT0045,2024-02-07 06:57:11,2024-02-09,112,OPEN,2024-02-08 21:57:11,,,,,,,0,0,2024-02-07
ORD101039,SH01,SUP004,MAT0041,2024-01-26 13:56:05,2024-01-31,107,OPEN,2024-01-28 02:56:05,,,,,,,0,0,2024-01-26
ORD101791,NJ02,SUP005,MAT0041,2024-02-13 13:45:15,2024-02-16,130,CREATED,2024-02-14 14:45:15,DEL501029,2024-02-16 07:53:00,132.0,ON_TIME,2024-02-15 07:45:15,0.0,1,1,2024-02-13
ORD100761,NJ01,SUP016,MAT0072,2024-01-20 12:49:44,2024-01-24,126,CREATED,2024-01-21 19:49:44,,,,,,,0,0,2024-01-20
ORD102406,SH01,SUP006,MAT0036,2024-02-29 11:15:35,2024-03-10,150,OPEN,2024-03-02 09:15:35,DEL501030,2024-03-10 07:06:00,144.0,LATE,2024-03-06 22:15:35,0.0,1,1,2024-02-29
ORD100390,NJ02,SUP020,MAT0018,2024-01-10 17:09:32,2024-01-18,163,CONFIRMED,2024-01-11 17:09:32,,,,,,,0,0,2024-01-10
ORD102066,NJ02,SUP003,MAT0020,2024-02-20 07:15:04,2024-02-24,102,CONFIRMED,2024-02-20 22:15:04,DEL501031,2024-02-23 11:21:00,93.0,LATE,2024-02-29 19:15:04,-1.0,1,1,2024-02-20
ORD100987,NJ01,,MAT0062,2024-01-25 08:05:27,2024-01-28,126,OPEN,2024-01-25 10:05:27,DEL501032,2024-01-31 14:22:00,111.0,DELIVERED,2024-01-28 16:05:27,3.0,0,1,2024-01-25
ORD101979,NJ01,SUP015,MAT0035,2024-02-18 17:44:41,2024-02-28,183,CONFIRMED,2024-02-18 20:44:41,DEL501033,2024-02-28 07:24:00,195.0,ON_TIME,2024-02-27 03:44:41,0.0,1,1,2024-02-18
ORD102077,NJ01,SUP002,MAT0009,2024-02-21 16:16:18,2024-02-25,159,OPEN,2024-02-22 14:16:18,DEL501034,2024-03-01 20:08:00,156.0,DELIVERED,2024-02-23 03:16:18,5.0,0,1,2024-02-21
ORD100140,SH01,SUP002,MAT0080,2024-01-04 17:56:48,2024-01-13,126,CREATED,2024-01-05 08:56:48,DEL501035,2024-01-12 12:06:00,121.0,DELIVERED,2024-01-08 01:56:48,-1.0,1,1,2024-01-04
ORD102099,SH01,SUP005,MAT0035,2024-02-21 11:22:52,2024-03-01,62,OPEN,2024-02-22 18:22:52,,,,,,,0,0,2024-02-21
ORD101387,NJ01,SUP012,MAT0056,2024-02-03 16:53:28,2024-02-07,138,CREATED,2024-02-04 14:53:28,DEL500239,2024-02-07 11:39:00,117.0,DELIVERED,2024-02-09 23:53:28,0.0,1,1,2024-02-03
ORD101102,NJ02,SUP001,MAT0058,2024-01-27 17:44:28,2024-02-05,117,CONFIRMED,2024-01-28 08:44:28,DEL501036,2024-02-10 16:30:00,114.0,DELIVERED,2024-01-28 21:44:28,5.0,0,1,2024-01-27
ORD102150,NJ02,SUP012,MAT0071,2024-02-22 18:21:31,2024-02-25,113,OPEN,2024-02-24 03:21:31,DEL501037,2024-02-27 15:26:00,102.0,ON_TIME,2024-02-29 18:21:31,2.0,0,1,2024-02-22
ORD102133,NJ02,SUP005,MAT0034,2024-02-22 10:49:02,2024-02-25,42,OPEN,2024-02-22 23:49:02,DEL501038,2024-02-24 20:30:00,37.0,DELIVERED,2024-02-25 00:49:02,-1.0,1,1,2024-02-22
ORD100201,SH01,SUP019,MAT0080,2024-01-06 13:48:36,2024-01-15,138,OPEN,2024-01-08 05:48:36,DEL501039,2024-01-15 07:56:00,141.0,ON_TIME,2024-01-11 21:48:36,0.0,1,1,2024-01-06
ORD100129,NJ02,SUP004,MAT0020,2024-01-04 07:14:53,2024-01-07,82,OPEN,2024-01-06 04:14:53,,,,,,,0,0,2024-01-04
ORD100315,SH01,SUP014,MAT0048,2024-01-09 10:26:11,2024-01-13,193,OPEN,2024-01-10 14:26:11,DEL501041,2024-01-13 07:38:00,179.0,DELIVERED,2024-01-11 16:26:11,0.0,1,1,2024-01-09
ORD100793,SH01,SUP002,MAT0072,2024-01-20 09:33:34,2024-01-28,170,OPEN,2024-01-21 18:33:34,DEL501042,2024-01-27 17:04:00,190.0,ON_TIME,2024-01-29 04:33:34,-1.0,1,1,2024-01-20
ORD101999,NJ02,SUP018,MAT0050,2024-02-18 08:39:58,2024-02-25,120,OPEN,2024-02-18 15:39:58,DEL501043,2024-03-01 14:08:00,114.0,DELIVERED,2024-02-24 12:39:58,5.0,0,1,2024-02-18
ORD101268,NJ01,SUP013,MAT0028,2024-01-31 08:00:25,2024-02-07,129,OPEN,2024-01-31 22:00:25,DEL501044,2024-02-06 13:39:00,120.0,DELIVERED,2024-02-09 08:00:25,-1.0,1,1,2024-01-31
ORD102319,NJ01,SUP009,MAT0040,2024-02-27 15:51:05,2024-03-03,170,CONFIRMED,2024-02-29 15:51:05,DEL501045,2024-03-07 10:22:00,149.0,LATE,2024-03-07 00:51:05,4.0,0,1,2024-02-27
ORD100977,NJ01,SUP010,MAT0038,2024-01-24 12:40:58,2024-01-31,168,CONFIRMED,2024-01-26 04:40:58,,,,,,,0,0,2024-01-24
ORD100574,SH01,SUP011,MAT0014,2024-01-15 09:29:52,2024-01-20,149,OPEN,2024-01-15 11:29:52,,,,,,,0,0,2024-01-15
ORD101072,NJ01,SUP005,MAT0007,2024-01-27 16:51:28,2024-01-29,152,CREATED,2024-01-28 03:51:28,DEL500475,2024-01-29 09:58:00,172.0,DELIVERED,2024-02-07 09:51:28,0.0,1,1,2024-01-27
ORD100638,SH01,SUP008,MAT0054,2024-01-17 08:10:23,2024-01-20,210,OPEN,2024-01-19 06:10:23,,,,,,,0,0,2024-01-17
ORD100004,NJ01,SUP015,MAT0076,2024-01-01 16:44:34,2024-01-09,111,OPEN,2024-01-01 16:44:34,DEL501047,2024-01-08 07:10:00,95.0,ON_TIME,2024-01-07 00:44:34,-1.0,1,1,2024-01-01
ORD102153,SH01,SUP010,MAT0031,2024-02-22 13:09:58,2024-02-25,86,OPEN,2024-02-23 08:09:58,DEL501048,2024-02-26 19:14:00,85.0,DELIVERED,2024-02-29 05:09:58,1.0,0,1,2024-02-22
ORD102328,NJ01,SUP017,MAT0038,2024-02-27 09:39:42,2024-03-06,121,OPEN,2024-02-27 17:39:42,DEL501050,2024-03-06 10:06:00,133.0,ON_TIME,2024-03-07 06:39:42,0.0,1,1,2024-02-27
ORD100157,NJ02,SUP009,MAT0075,2024-01-05 10:34:07,2024-01-14,147,OPEN,2024-01-07 02:34:07,DEL501051,2024-01-13 14:23:00,164.0,ON_TIME,2024-01-11 13:34:07,-1.0,1,1,2024-01-05
ORD101465,NJ01,SUP017,MAT0020,2024-02-06 07:21:26,2024-02-16,147,CREATED,2024-02-07 20:21:26,DEL501052,2024-02-15 18:17:00,154.0,ON_TIME,2024-02-09 13:21:26,-1.0,1,1,2024-02-06
ORD100354,NJ01,SUP004,MAT0056,2024-01-09 07:32:47,2024-01-16,116,CREATED,2024-01-09 11:32:47,DEL501053,2024-01-16 20:38:00,92.0,DELIVERED,2024-01-18 19:32:47,0.0,1,1,2024-01-09
ORD100878,NJ01,SUP017,MAT0056,2024-01-22 17:24:30,2024-01-28,91,CREATED,2024-01-23 11:24:30,DEL501054,2024-01-31 08:36:00,103.0,LATE,2024-01-26 00:24:30,3.0,0,1,2024-01-22
ORD101368,SH01,SUP005,MAT0017,2024-02-03 08:16:00,2024-02-13,138,CREATED,2024-02-04 08:16:00,DEL501055,2024-02-12 07:47:00,125.0,DELIVERED,2024-02-12 20:16:00,-1.0,1,1,2024-02-03
ORD100357,NJ01,SUP003,MAT0011,2024-01-10 07:49:39,2024-01-16,127,OPEN,2024-01-10 16:49:39,DEL501056,2024-01-18 14:26:00,109.0,LATE,2024-01-15 23:49:39,2.0,0,1,2024-01-10
ORD100925,NJ01,SUP019,MAT0008,2024-01-23 10:12:21,2024-01-27,95,OPEN,2024-01-23 18:12:21,DEL501057,2024-01-31 10:44:00,89.0,DELIVERED,2024-01-30 22:12:21,4.0,0,1,2024-01-23
ORD100846,NJ02,SUP013,MAT0076,2024-01-22 07:50:19,2024-02-01,131,OPEN,2024-01-22 22:50:19,DEL501058,2024-02-01 12:05:00,124.0,ON_TIME,2024-01-24 21:50:19,0.0,1,1,2024-01-22
ORD101750,NJ01,SUP018,MAT0051,2024-02-12 11:19:32,2024-02-15,124,OPEN,2024-02-13 11:19:32,DEL501059,2024-02-15 13:52:00,116.0,DELIVERED,2024-02-19 05:19:32,0.0,1,1,2024-02-12
ORD102031,NJ02,SUP019,MAT0016,2024-02-19 06:24:00,2024-02-21,104,CREATED,2024-02-21 06:24:00,,,,,,,0,0,2024-02-19
ORD101291,NJ02,SUP010,MAT0076,2024-02-01 12:47:23,2024-02-09,117,CREATED,2024-02-02 14:47:23,DEL501061,2024-02-08 08:28:00,147.0,ON_TIME,2024-02-11 06:47:23,-1.0,1,1,2024-02-01
ORD101243,NJ02,SUP017,MAT0002,2024-01-31 14:04:29,2024-02-02,108,CREATED,2024-02-01 10:04:29,DEL501062,2024-02-02 10:30:00,87.0,ON_TIME,2024-02-01 15:04:29,0.0,1,1,2024-01-31
ORD101212,NJ02,SUP004,MAT0003,2024-01-30 08:12:01,2024-02-03,112,CONFIRMED,2024-01-30 16:12:01,DEL501063,2024-02-07 12:52:00,101.0,DELIVERED,2024-02-09 04:12:01,4.0,0,1,2024-01-30
ORD100293,NJ02,SUP016,MAT0013,2024-01-08 09:03:06,2024-01-16,90,CONFIRMED,2024-01-08 17:03:06,DEL501064,2024-01-15 19:29:00,92.0,LATE,2024-01-18 19:03:06,-1.0,1,1,2024-01-08
ORD102341,NJ02,SUP007,MAT0036,2024-02-27 11:19:41,2024-03-03,84,OPEN,2024-02-28 11:19:41,DEL501065,2024-03-02 13:31:00,78.0,DELIVERED,2024-03-04 17:19:41,-1.0,1,1,2024-02-27
ORD102218,SH01,SUP003,MAT0058,2024-02-24 13:01:43,2024-02-29,102,CONFIRMED,2024-02-24 14:01:43,DEL501066,2024-02-29 20:28:00,107.0,DELIVERED,2024-03-04 05:01:43,0.0,1,1,2024-02-24
ORD102358,NJ02,SUP007,MAT0053,2024-02-28 16:48:44,2024-03-01,129,OPEN,2024-02-28 22:48:44,DEL501067,2024-02-29 14:38:00,142.0,DELIVERED,2024-03-09 10:48:44,-1.0,1,1,2024-02-28
ORD100850,NJ01,SUP015,MAT0023,2024-01-22 15:29:20,2024-02-01,92,OPEN,2024-01-23 16:29:20,DEL501068,2024-01-31 09:25:00,103.0,ON_TIME,2024-01-27 07:29:20,-1.0,1,1,2024-01-22
ORD101380,NJ02,SUP010,MAT0062,2024-02-03 09:53:34,2024-02-06,195,OPEN,2024-02-04 01:53:34,DEL501069,2024-02-05 10:33:00,204.0,DELIVERED,2024-02-06 09:53:34,-1.0,1,1,2024-02-03
ORD100801,NJ02,SUP019,MAT0020,2024-01-21 14:24:02,2024-01-25,169,CREATED,2024-01-21 23:24:02,DEL501070,2024-01-25 10:37:00,193.0,DELIVERED,2024-01-23 19:24:02,0.0,1,1,2024-01-21
ORD100734,NJ02,SUP007,MAT0068,2024-01-19 17:04:42,2024-01-29,85,CONFIRMED,2024-01-21 00:04:42,DEL501071,2024-01-29 17:54:00,61.0,DELIVERED,2024-01-22 10:04:42,0.0,1,1,2024-01-19
ORD101658,NJ02,SUP003,MAT0057,2024-02-10 10:57:39,2024-02-20,96,CREATED,2024-02-11 02:57:39,,,,,,,0,0,2024-02-10
ORD100005,NJ02,SUP009,MAT0020,2024-01-01 18:51:10,2024-01-09,111,CREATED,2024-01-03 18:51:10,DEL501072,2024-01-08 20:41:00,133.0,DELIVERED,2024-01-11 18:51:10,-1.0,1,1,2024-01-01
ORD102068,SH01,SUP011,MAT0014,2024-02-20 08:37:40,2024-02-29,85,CONFIRMED,2024-02-20 15:37:40,DEL501073,2024-03-04 07:58:00,78.0,LATE,2024-02-28 06:37:40,4.0,0,1,2024-02-20
ORD101702,NJ02,SUP018,MAT0079,2024-02-11 09:00:27,2024-02-14,122,CREATED,2024-02-13 06:00:27,DEL501074,2024-02-15 20:07:00,133.0,DELIVERED,2024-02-20 03:00:27,1.0,0,1,2024-02-11
ORD101075,NJ01,SUP010,MAT0024,2024-01-27 08:07:22,2024-01-30,18,CREATED,2024-01-29 07:07:22,DEL501075,2024-01-30 16:35:00,2.0,DELIVERED,2024-02-04 01:07:22,0.0,1,1,2024-01-27
ORD102224,NJ02,SUP005,MAT0038,2024-02-24 07:33:59,2024-03-01,79,CREATED,2024-02-25 10:33:59,DEL501076,2024-02-29 18:32:00,65.0,LATE,2024-03-01 02:33:59,-1.0,1,1,2024-02-24
ORD101278,SH01,SUP010,MAT0004,2024-02-01 06:33:50,2024-02-09,136,CREATED,2024-02-03 04:33:50,,,,,,,0,0,2024-02-01
ORD100926,NJ02,SUP006,MAT0044,2024-01-23 07:54:29,2024-02-01,118,CREATED,2024-01-24 01:54:29,,,,,,,0,0,2024-01-23
ORD101927,SH01,SUP013,MAT0007,2024-02-16 15:47:59,2024-02-18,142,CREATED,2024-02-17 02:47:59,DEL501077,2024-02-17 14:20:00,151.0,LATE,2024-02-26 10:47:59,-1.0,1,1,2024-02-16
ORD102429,NJ01,SUP006,MAT0028,2024-02-29 07:20:47,2024-03-05,118,OPEN,2024-03-01 04:20:47,DEL501078,2024-03-05 10:21:00,89.0,DELIVERED,2024-03-08 07:20:47,0.0,1,1,2024-02-29
ORD102222,NJ01,SUP013,MAT0047,2024-02-24 14:38:33,2024-02-29,81,CREATED,2024-02-26 14:38:33,DEL501079,2024-02-29 19:10:00,95.0,DELIVERED,2024-02-27 00:38:33,0.0,1,1,2024-02-24
ORD102395,SH01,SUP009,MAT0023,2024-02-29 14:47:00,2024-03-06,94,CONFIRMED,2024-03-01 20:47:00,DEL501080,2024-03-05 14:43:00,112.0,DELIVERED,2024-03-06 18:47:00,-1.0,1,1,2024-02-29
ORD100565,SH01,SUP008,MAT0071,2024-01-15 09:21:17,2024-01-17,160,CONFIRMED,2024-01-16 09:21:17,DEL501081,2024-01-17 15:17:00,162.0,DELIVERED,2024-01-20 10:21:17,0.0,1,1,2024-01-15
ORD101182,SH01,SUP005,MAT0009,2024-01-29 15:36:11,2024-02-01,76,CREATED,2024-01-30 07:36:11,DEL501082,2024-02-06 10:06:00,78.0,DELIVERED,2024-02-03 17:36:11,5.0,0,1,2024-01-29
ORD100563,SH01,SUP020,MAT0007,2024-01-15 16:41:24,2024-01-19,146,CREATED,2024-01-17 09:41:24,DEL501083,2024-01-19 17:58:00,133.0,DELIVERED,2024-01-18 23:41:24,0.0,1,1,2024-01-15
ORD101353,NJ02,SUP002,MAT0067,2024-02-03 12:42:00,2024-02-08,165,OPEN,2024-02-05 06:42:00,,,,,,,0,0,2024-02-03
ORD100093,SH01,SUP015,MAT0020,2024-01-03 13:06:27,2024-01-10,68,OPEN,2024-01-04 00:06:27,DEL501084,2024-01-12 13:34:00,78.0,LATE,2024-01-05 23:06:27,2.0,0,1,2024-01-03
ORD101638,NJ02,SUP020,MAT0032,2024-02-10 08:18:02,2024-02-17,173,OPEN,2024-02-10 16:18:02,DEL501085,2024-02-17 18:02:00,178.0,ON_TIME,2024-02-18 22:18:02,0.0,1,1,2024-02-10
ORD102042,NJ02,SUP020,MAT0053,2024-02-20 13:06:34,2024-02-29,130,CREATED,2024-02-21 01:06:34,DEL501086,2024-02-29 10:40:00,116.0,DELIVERED,2024-02-26 00:06:34,0.0,1,1,2024-02-20
ORD101050,NJ02,SUP001,MAT0007,2024-01-26 17:52:35,2024-02-02,102,CONFIRMED,2024-01-28 10:52:35,DEL501087,2024-02-01 14:36:00,96.0,DELIVERED,2024-01-28 17:52:35,-1.0,1,1,2024-01-26
ORD100997,NJ02,SUP010,MAT0059,2024-01-25 07:20:31,2024-01-28,99,CONFIRMED,2024-01-27 06:20:31,,,,,,,0,0,2024-01-25
ORD100630,NJ01,SUP006,MAT0073,2024-01-17 18:32:08,2024-01-26,25,CONFIRMED,2024-01-19 12:32:08,DEL501088,2024-01-25 11:52:00,22.0,DELIVERED,2024-01-20 07:32:08,-1.0,1,1,2024-01-17
ORD100505,NJ02,SUP016,MAT0074,2024-01-13 11:56:26,2024-01-19,85,CONFIRMED,2024-01-14 17:56:26,DEL501089,2024-01-18 14:13:00,79.0,LATE,2024-01-23 08:56:26,-1.0,1,1,2024-01-13
ORD100449,NJ01,SUP019,MAT0073,2024-01-12 08:40:52,2024-01-20,188,CREATED,2024-01-13 11:40:52,DEL501090,2024-01-19 12:28:00,167.0,DELIVERED,2024-01-23 06:40:52,-1.0,1,1,2024-01-12
ORD101009,NJ02,SUP018,MAT0070,2024-01-25 13:32:16,2024-02-04,142,CREATED,2024-01-27 13:32:16,DEL501091,2024-02-04 08:32:00,152.0,LATE,2024-02-04 13:32:16,0.0,1,1,2024-01-25
ORD102170,NJ01,SUP015,MAT0015,2024-02-23 11:55:43,2024-03-03,146,CREATED,2024-02-23 21:55:43,DEL501092,2024-03-03 16:53:00,142.0,DELIVERED,2024-03-01 04:55:43,0.0,1,1,2024-02-23
ORD101129,SH01,SUP007,MAT0070,2024-01-28 08:44:25,2024-02-06,95,CONFIRMED,2024-01-29 23:44:25,DEL501093,2024-02-05 17:10:00,95.0,DELIVERED,2024-02-01 13:44:25,-1.0,1,1,2024-01-28
ORD100007,SH01,SUP004,MAT0049,2024-01-01 18:02:46,2024-01-10,146,CREATED,2024-01-03 05:02:46,DEL501094,2024-01-09 08:35:00,137.0,DELIVERED,2024-01-07 11:02:46,-1.0,1,1,2024-01-01
ORD102114,NJ02,SUP002,MAT0006,2024-02-21 14:01:03,2024-02-26,175,CREATED,2024-02-23 14:01:03,,,,,,,0,0,2024-02-21
ORD101985,NJ01,SUP020,MAT0007,2024-02-18 18:34:43,2024-02-25,136,CONFIRMED,2024-02-20 18:34:43,DEL501096,2024-02-28 13:11:00,138.0,DELIVERED,2024-02-25 17:34:43,3.0,0,1,2024-02-18
ORD100541,NJ02,SUP001,MAT0030,2024-01-15 11:48:12,2024-01-19,105,CREATED,2024-01-17 09:48:12,,,,,,,0,0,2024-01-15
ORD100008,SH01,SUP007,MAT0009,2024-01-01 10:53:40,2024-01-08,103,CREATED,2024-01-03 04:53:40,,,,,,,0,0,2024-01-01
ORD101455,SH01,SUP009,MAT0074,2024-02-05 16:56:29,2024-02-15,164,CONFIRMED,2024-02-06 11:56:29,DEL501098,2024-02-15 12:00:00,171.0,DELIVERED,2024-02-08 18:56:29,0.0,1,1,2024-02-05
ORD101832,NJ02,SUP006,MAT0013,2024-02-14 10:00:34,2024-02-21,168,OPEN,2024-02-15 23:00:34,DEL501099,2024-02-21 17:53:00,164.0,DELIVERED,2024-02-16 17:00:34,0.0,1,1,2024-02-14
ORD101624,NJ01,SUP010,MAT0010,2024-02-09 12:45:22,2024-02-12,45,CONFIRMED,2024-02-11 00:45:22,DEL501100,2024-02-11 17:30:00,33.0,LATE,2024-02-11 10:45:22,-1.0,1,1,2024-02-09
ORD100308,SH01,SUP015,MAT0068,2024-01-09 09:48:15,2024-01-12,143,CONFIRMED,2024-01-10 08:48:15,DEL501101,2024-01-14 18:31:00,155.0,LATE,2024-01-14 09:48:15,2.0,0,1,2024-01-09
ORD100622,NJ02,SUP012,MAT0018,2024-01-17 18:14:45,2024-01-25,74,CONFIRMED,2024-01-19 16:14:45,DEL501102,2024-01-25 15:25:00,69.0,DELIVERED,2024-01-22 00:14:45,0.0,1,1,2024-01-17
ORD102102,NJ02,SUP009,MAT0027,2024-02-21 12:44:52,2024-02-23,120,CREATED,2024-02-22 06:44:52,DEL501103,2024-02-23 13:54:00,117.0,DELIVERED,2024-02-23 06:44:52,0.0,1,1,2024-02-21
ORD101682,SH01,SUP012,MAT0058,2024-02-10 07:46:02,2024-02-13,110,OPEN,2024-02-11 23:46:02,DEL501104,2024-02-13 08:35:00,107.0,DELIVERED,2024-02-17 19:46:02,0.0,1,1,2024-02-10
ORD102283,NJ01,SUP006,MAT0033,2024-02-26 12:42:20,2024-03-01,120,OPEN,2024-02-26 17:42:20,DEL501105,2024-02-29 13:26:00,113.0,LATE,2024-02-28 12:42:20,-1.0,1,1,2024-02-26
ORD100817,SH01,SUP007,MAT0002,2024-01-21 12:02:21,2024-01-28,85,CONFIRMED,2024-01-22 00:02:21,DEL501106,2024-01-27 10:17:00,82.0,DELIVERED,2024-01-22 16:02:21,-1.0,1,1,2024-01-21
ORD101526,SH01,SUP013,MAT0055,2024-02-07 10:52:20,2024-02-10,35,CREATED,2024-02-08 22:52:20,DEL501107,2024-02-12 17:44:00,63.0,DELIVERED,2024-02-13 05:52:20,2.0,0,1,2024-02-07
ORD100139,NJ02,SUP018,MAT0049,2024-01-04 17:25:41,2024-01-07,63,OPEN,2024-01-06 09:25:41,DEL501108,2024-01-07 18:28:00,47.0,LATE,2024-01-14 00:25:41,0.0,1,1,2024-01-04
ORD100559,SH01,SUP005,MAT0062,2024-01-15 18:22:39,2024-01-17,112,OPEN,2024-01-16 01:22:39,,,,,,,0,0,2024-01-15
ORD101110,NJ01,SUP010,MAT0050,2024-01-28 16:21:58,2024-02-06,77,OPEN,2024-01-30 11:21:58,DEL501109,2024-02-06 08:30:00,64.0,LATE,2024-02-07 18:21:58,0.0,1,1,2024-01-28
ORD101708,NJ02,SUP020,MAT0053,2024-02-11 17:08:49,2024-02-20,126,CONFIRMED,2024-02-12 08:08:49,DEL501110,2024-02-19 20:25:00,146.0,DELIVERED,2024-02-17 02:08:49,-1.0,1,1,2024-02-11
ORD101751,SH01,SUP011,MAT0068,2024-02-12 17:30:22,2024-02-18,114,CREATED,2024-02-14 07:30:22,DEL501111,2024-02-18 19:54:00,108.0,DELIVERED,2024-02-15 07:30:22,0.0,1,1,2024-02-12
ORD101879,NJ01,SUP014,MAT0046,2024-02-15 18:26:00,2024-02-23,128,CONFIRMED,2024-02-16 02:26:00,DEL501112,2024-02-22 13:56:00,121.0,DELIVERED,2024-02-19 06:26:00,-1.0,1,1,2024-02-15
ORD100735,NJ02,SUP014,MAT0042,2024-01-19 18:35:09,2024-01-25,156,CREATED,2024-01-20 00:35:09,DEL501113,2024-01-24 10:31:00,171.0,DELIVERED,2024-01-27 00:35:09,-1.0,1,1,2024-01-19
ORD101777,SH01,SUP006,MAT0061,2024-02-13 13:16:02,2024-02-16,85,CREATED,2024-02-14 18:16:02,DEL501114,2024-02-15 18:57:00,63.0,LATE,2024-02-24 09:16:02,-1.0,1,1,2024-02-13
ORD101082,NJ01,SUP013,MAT0012,2024-01-27 07:25:16,2024-01-31,98,CREATED,2024-01-27 20:25:16,DEL501115,2024-01-31 17:11:00,110.0,LATE,2024-02-04 19:25:16,0.0,1,1,2024-01-27
ORD101281,NJ01,SUP007,MAT0007,2024-02-01 06:04:55,2024-02-10,168,CONFIRMED,2024-02-01 15:04:55,,,,,,,0,0,2024-02-01
ORD100999,SH01,SUP012,MAT0023,2024-01-25 09:54:04,2024-02-03,194,CREATED,2024-01-27 04:54:04,DEL501116,2024-02-03 07:13:00,194.0,ON_TIME,2024-01-31 09:54:04,0.0,1,1,2024-01-25
ORD101580,NJ01,SUP016,MAT0040,2024-02-08 10:52:37,2024-02-11,93,CREATED,2024-02-09 13:52:37,,,,,,,0,0,2024-02-08
ORD102297,NJ01,SUP008,MAT0050,2024-02-26 14:42:35,2024-03-03,143,CONFIRMED,2024-02-28 12:42:35,DEL501117,2024-03-03 18:46:00,149.0,DELIVERED,2024-03-03 14:42:35,0.0,1,1,2024-02-26
ORD101589,NJ01,SUP018,MAT0004,2024-02-09 13:26:26,2024-02-18,164,OPEN,2024-02-09 18:26:26,DEL501118,2024-02-17 14:09:00,170.0,DELIVERED,2024-02-19 06:26:26,-1.0,1,1,2024-02-09
ORD101917,NJ01,SUP016,MAT0005,2024-02-16 06:50:01,2024-02-23,138,CONFIRMED,2024-02-16 15:50:01,DEL501119,2024-02-22 19:15:00,128.0,DELIVERED,2024-02-18 14:50:01,-1.0,1,1,2024-02-16
ORD102320,SH01,SUP018,MAT0074,2024-02-27 14:58:54,2024-03-01,107,CONFIRMED,2024-02-29 00:58:54,,,,,,,0,0,2024-02-27
ORD101145,NJ01,SUP017,MAT0020,2024-01-29 07:23:36,2024-02-04,117,CREATED,2024-01-30 06:23:36,DEL501120,2024-02-05 12:43:00,132.0,LATE,2024-02-04 01:23:36,1.0,0,1,2024-01-29
ORD101735,NJ02,SUP005,MAT0071,2024-02-12 12:31:10,2024-02-22,98,OPEN,2024-02-13 13:31:10,,,,,,,0,0,2024-02-12
ORD100151,SH01,SUP009,MAT0018,2024-01-04 18:22:14,2024-01-09,130,CONFIRMED,2024-01-05 00:22:14,DEL501121,2024-01-08 18:50:00,121.0,ON_TIME,2024-01-13 10:22:14,-1.0,1,1,2024-01-04
ORD102353,SH01,SUP003,MAT0014,2024-02-28 09:29:26,2024-03-09,148,CONFIRMED,2024-02-29 20:29:26,DEL501122,2024-03-08 10:04:00,154.0,DELIVERED,2024-02-29 18:29:26,-1.0,1,1,2024-02-28
ORD100337,NJ02,SUP008,MAT0049,2024-01-09 12:18:09,2024-01-14,128,CONFIRMED,2024-01-10 03:18:09,DEL501123,2024-01-14 14:31:00,146.0,LATE,2024-01-16 15:18:09,0.0,1,1,2024-01-09
ORD100934,NJ02,SUP015,MAT0018,2024-01-24 13:54:36,2024-01-26,135,CONFIRMED,2024-01-25 14:54:36,DEL501124,2024-01-25 15:03:00,155.0,DELIVERED,2024-01-27 12:54:36,-1.0,1,1,2024-01-24
ORD101727,SH01,SUP003,MAT0013,2024-02-11 16:19:21,2024-02-15,113,CONFIRMED,2024-02-12 02:19:21,DEL501125,2024-02-15 08:19:00,108.0,DELIVERED,2024-02-21 18:19:21,0.0,1,1,2024-02-11
ORD101637,NJ01,SUP003,MAT0008,2024-02-10 18:00:55,2024-02-15,162,CREATED,2024-02-11 22:00:55,DEL501126,2024-02-18 10:27:00,168.0,LATE,2024-02-20 07:00:55,3.0,0,1,2024-02-10
ORD100660,SH01,SUP001,MAT0012,2024-01-17 17:03:10,2024-01-25,81,CREATED,2024-01-18 23:03:10,DEL501127,2024-01-25 14:51:00,75.0,ON_TIME,2024-01-20 10:03:10,0.0,1,1,2024-01-17
