delivery_id,order_id,delivery_date,delivered_quantity,delivery_status,updated_at
DEL501588,ORD102397,2024-03-04 07:26:00,177,Delivered,2024-03-08 05:33:41
DEL501422,ORD101221,2024-02-07 07:28:00,129,Complete,2024-02-06 09:44:30
DEL501715,ORD100172,2024-01-14 07:21:00,137,Delivered,2024-01-13 01:50:58
DEL501266,ORD101358,2024-02-10 09:27:00,81,Late,2024-02-08 03:57:10
DEL500760,ORD101951,2024-02-27 11:52:00,102,Delivered,2024-02-23 08:06:55
DEL501035,ORD100140,2024-01-12 12:06:00,121,DELIVERED,2024-01-08 01:56:48
DEL500172,ORD102092,2024-02-24 17:42:00,108,delivered,2024-02-26 14:36:30
DEL500642,ORD102071,2024-03-01 07:39:00,132,Late,2024-03-03 01:33:12
DEL501900,ORD102434,2024-03-12 12:20:00,114,DELIVERED,2024-03-11 09:55:42
DEL501265,ORD101788,2024-02-17 17:55:00,163,Delivered,2024-02-20 19:15:54
DEL501698,ORD102307,2024-03-03 08:37:00,67,On Time,2024-02-29 04:22:01
DEL500810,ORD102354,2024-03-03 11:24:00,170,Delivered,2024-03-03 11:45:08
DEL500531,ORD101876,2024-02-22 10:27:00,73,On Time,2024-02-21 15:42:10
DEL501096,ORD101985,2024-02-28 13:11:00,138,Delivered,2024-02-25 17:34:43
DEL501554,ORD101339,2024-02-05 08:38:00,179,On Time,2024-02-12 03:47:41
DEL501487,ORD100208,2024-01-15 08:30:00,154,DELIVERED,2024-01-11 06:15:45
DEL501337,ORD101027,2024-02-04 11:13:00,141,DELIVERED,2024-02-03 15:25:16
DEL500606,ORD102210,2024-02-27 13:37:00,98,DELIVERED,2024-02-28 20:15:29
DEL501313,ORD101865,2024-02-22 15:55:00,149,DELIVERED,2024-02-24 09:40:04
DEL500558,ORD100593,2024-01-19 08:37:00,40,ONTIME,2024-01-23 10:16:08
DEL500167,ORD100374,2024-01-20 09:13:00,90,Late,2024-01-15 19:23:44
DEL501459,ORD101131,2024-02-05 15:12:00,137,Delivered,2024-01-30 23:34:21
DEL500679,ORD100066,2024-01-07 07:37:00,173,Delivered,2024-01-10 00:19:18
DEL500090,ORD101743,2024-02-18 17:06:00,120,Complete,2024-02-17 15:59:12
DEL500428,ORD102016,2024-02-23 17:48:00,129,Delivered,2024-02-27 20:53:57
DEL500006,ORD101189,2024-02-05 19:32:00,80,Complete,2024-02-10 04:10:21
DEL500024,ORD101356,2024-02-08 18:23:00,85,DELIVERED,2024-02-08 16:19:54
DEL500094,ORD100232,2024-01-21 19:52:00,119,Delivered,2024-01-09 20:34:32
DEL500434,ORD101151,2024-02-05 19:58:00,66,Complete,2024-02-06 07:51:39
DEL501478,ORD100919,2024-02-01 12:35:00,134,Delivered,2024-01-29 09:56:48
DEL500244,ORD100358,2024-01-14 07:41:00,120,Complete,2024-01-15 08:45:50
DEL501190,ORD101539,2024-02-16 08:58:00,81,Complete,2024-02-12 00:49:20
DEL501735,ORD101715,2024-02-21 17:50:00,172,Delivered,2024-02-19 07:12:10
DEL500154,ORD101824,2024-02-21 16:27:00,165,DELIVERED,2024-02-21 04:19:18
DEL501159,ORD101220,2024-02-09 18:29:00,46,Delivered,2024-01-31 21:23:31
DEL501871,ORD102343,2024-03-08 08:11:00,78,Late,2024-03-04 15:24:14
DEL500603,ORD102234,2024-03-05 16:15:00,119,On Time,2024-03-05 01:00:18
DEL501413,ORD102010,2024-02-23 11:37:00,129,Delivered,2024-02-25 09:11:57
DEL501147,ORD101429,2024-02-05 13:23:00,99,Complete,2024-02-14 14:01:07
DEL501712,ORD100526,2024-01-18 16:37:00,95,Delivered,2024-01-19 01:45:36
DEL501355,ORD101631,2024-02-18 13:27:00,127,Late,2024-02-19 05:02:31
DEL500177,ORD100012,2024-01-06 15:23:00,112,Late,2024-01-03 01:29:24
DEL501822,ORD101415,2024-02-13 19:35:00,136,On Time,2024-02-08 05:00:56
DEL500527,ORD100428,2024-01-15 07:28:00,36,Late,2024-01-21 12:34:39
DEL500091,ORD101302,2024-02-06 09:31:00,180,DELIVERED,2024-02-09 04:26:41
DEL501876,ORD101347,2024-02-05 15:25:00,160,Late,2024-02-13 02:27:19
DEL501065,ORD102341,2024-03-02 13:31:00,78,Complete,2024-03-04 17:19:41
DEL501169,ORD100645,2024-01-25 17:01:00,88,Late,2024-01-26 23:21:59
DEL500611,ORD100045,2024-01-09 08:15:00,112,Late,2024-01-04 03:23:18
DEL500142,ORD100710,2024-01-25 20:56:00,78,Delivered,2024-01-24 10:25:15
DEL500277,ORD101501,2024-02-07 18:46:00,139,Complete,2024-02-11 20:28:32
DEL500648,ORD100146,2024-01-05 14:44:00,156,DELIVERED,2024-01-05 14:29:16
DEL500004,ORD101842,2024-02-29 19:38:00,101,Late,2024-02-17 02:56:45
DEL500917,ORD101080,2024-02-04 16:52:00,137,DELIVERED,2024-01-29 21:02:41
DEL501046,ORD100283,2024-01-17 16:16:00,124,Delivered,2024-01-15 01:12:01
DEL501212,ORD100733,2024-01-21 15:01:00,85,Delivered,2024-01-20 21:46:11
DEL501649,ORD101962,2024-02-27 18:00:00,139,On Time,2024-02-23 14:49:55
DEL500867,ORD100918,2024-01-28 16:41:00,79,Complete,2024-01-26 01:41:23
DEL501899,ORD100272,2024-01-16 14:44:00,117,Delivered,2024-01-17 18:54:06
DEL500162,ORD100310,2024-01-17 20:45:00,152,On Time,2024-01-15 08:09:10
DEL501744,ORD101418,2024-02-09 14:26:00,-116,Complete,2024-02-08 05:03:41
DEL501507,ORD100760,2024-02-01 11:15:00,132,On Time,2024-01-24 03:47:03
DEL501228,ORD101905,2024-02-20 20:58:00,71,DELIVERED,2024-02-22 12:01:28
DEL501188,ORD100790,2024-01-29 07:58:00,86,Late,2024-01-26 12:20:55
DEL501102,ORD100622,2024-01-25 15:25:00,69,Complete,2024-01-22 00:14:45
DEL500673,ORD101559,2024-02-12 14:02:00,143,On Time,2024-02-11 10:43:03
DEL500857,ORD100235,2024-01-10 11:13:00,102,Late,2024-01-09 02:21:52
DEL501539,ORD101202,2024-02-09 14:56:00,44,Late,2024-02-03 07:38:21
DEL500346,ORD100471,2024-01-16 16:18:00,83,On Time,2024-01-16 13:22:36
DEL500203,ORD100227,2024-01-12 11:34:00,135,Late,2024-01-17 03:57:05
DEL500148,ORD100895,2024-02-03 15:14:00,148,Delivered,2024-01-31 02:14:00
DEL500863,ORD101097,2024-02-04 19:56:00,67,Late,2024-01-28 17:00:10
DEL501526,ORD100575,2024-01-17 19:28:00,116,Delivered,2024-01-20 17:53:43
DEL501277,ORD102275,2024-03-07 12:07:00,86,On Time,2024-03-03 16:28:22
DEL500366,ORD100217,2024-01-10 19:26:00,171,DELIVERED,2024-01-13 08:09:10
DEL501684,ORD102247,2024-03-05 18:13:00,65,DELIVERED,2024-03-03 11:13:40
DEL500066,ORD102095,2024-03-02 16:59:00,-161,Delivered,2024-02-28 03:39:15
DEL500009,ORD100277,2024-01-16 09:25:00,217,Delivered,2024-01-17 18:30:33
DEL500776,ORD100420,2024-01-19 14:06:00,92,Late,2024-01-14 08:37:46
DEL501851,ORD101166,2024-02-01 19:17:00,49,Late,2024-02-08 17:32:13
DEL501625,ORD102164,2024-02-25 08:39:00,117,Late,2024-03-01 23:00:43
DEL500452,ORD102059,2024-02-24 07:57:00,92,completed,2024-02-28 10:31:20
DEL501015,ORD101782,2024-02-21 18:36:00,116,On Time,2024-02-19 07:46:25
DEL500765,ORD100106,2024-01-14 18:35:00,-130,Late,2024-01-11 21:40:55
DEL501910,ORD101408,2024-02-13 15:46:00,134,Late,2024-02-09 18:21:19
DEL501790,ORD102424,2024-03-04 18:19:00,166,Late,2024-03-04 19:05:16
DEL500225,ORD101667,2024-02-16 14:59:00,149,Delivered,2024-02-15 21:38:13
DEL500299,ORD101161,2024-02-06 12:51:00,88,DELIVERED,2024-02-06 03:20:09
DEL500254,ORD100335,2024-01-13 14:27:00,123,Late,2024-01-11 19:53:20
DEL500441,ORD101720,2024-02-18 09:36:00,168,Late,2024-02-16 03:48:46
DEL501969,ORD100791,2024-01-28 19:48:00,-127,Delivered,2024-01-27 14:52:24
DEL501811,ORD100995,2024-01-27 13:15:00,113,Delivered,2024-02-01 17:14:26
DEL501343,ORD100555,2024-01-26 16:43:00,123,Delivered,2024-01-26 07:21:22
DEL501436,ORD102359,2024-03-03 17:31:00,155,Late,2024-03-07 12:32:37
DEL501336,ORD100607,2024-01-22 11:42:00,150,Late,2024-01-18 01:52:14
DEL500062,ORD102236,2024-03-04 17:07:00,204,DELIVERED,2024-03-02 10:53:47
DEL501745,ORD100489,2024-01-20 15:33:00,177,Late,2024-01-22 23:13:12
DEL501683,ORD100316,2024-01-23 19:48:00,78,Complete,2024-01-17 20:24:05
DEL501305,ORD101709,2024-02-23 16:41:00,190,On Time,2024-02-20 11:18:17
DEL501710,ORD101280,2024-02-08 08:01:00,168,DELIVERED,2024-02-04 02:14:38
DEL500418,ORD102273,2024-03-03 12:46:00,136,Complete,2024-03-05 14:38:54
DEL501598,ORD101348,2024-02-04 17:33:00,142,Late,2024-02-03 20:25:52
DEL501083,ORD100563,2024-01-19 17:58:00,133,Delivered,2024-01-18 23:41:24
DEL500437,ORD102351,2024-03-09 13:52:00,160,DELIVERED,2024-03-07 00:48:15
DEL500831,ORD101157,2024-01-30 07:16:00,137,Complete,2024-01-31 09:02:31
DEL501614,ORD101413,2024-02-13 12:49:00,145,On Time,2024-02-07 19:04:10
DEL500150,ORD101544,2024-02-10 14:06:00,126,DELIVERED,2024-02-17 17:10:59
DEL500493,ORD102326,2024-03-07 17:51:00,125,Complete,2024-03-09 13:08:10
DEL500734,ORD101922,2024-02-28 14:31:00,133,Delivered,2024-02-25 22:45:06
DEL500309,ORD102339,2024-03-09 20:03:00,64,Delivered,2024-03-02 03:18:13
DEL500985,ORD102245,2024-03-04 11:28:00,74,On Time,2024-03-01 15:30:02
DEL501069,ORD101380,2024-02-05 10:33:00,204,Delivered,2024-02-06 09:53:34
DEL501642,ORD100191,2024-01-13 16:32:00,133,Delivered,2024-01-14 01:02:14
DEL500733,ORD100422,2024-01-15 09:57:00,115,DELIVERED,2024-01-22 10:49:44
DEL500861,ORD100684,2024-01-22 16:53:00,178,Delivered,2024-01-20 15:55:16
DEL501468,ORD101786,2024-02-21 08:05:00,115,On Time,2024-02-18 03:50:03
DEL500829,ORD100442,2024-01-18 08:18:00,140,On Time,2024-01-22 23:54:19
DEL500139,ORD100867,2024-01-27 10:35:00,159,Late,2024-01-27 15:51:37
DEL500249,ORD100849,2024-01-28 09:17:00,109,DELIVERED,2024-01-27 01:42:42
DEL501231,ORD101126,2024-01-30 20:25:00,97,On Time,2024-01-31 04:10:27
DEL501457,ORD101111,2024-02-05 08:02:00,142,Complete,2024-01-30 04:47:23
DEL501881,ORD100882,2024-01-27 14:06:00,163,On Time,2024-01-29 12:43:44
DEL500050,ORD101506,2024-02-10 19:34:00,192,Delivered,2024-02-09 12:36:27
DEL500595,ORD101902,2024-02-23 18:29:00,82,On Time,2024-02-22 21:01:34
DEL500732,ORD101060,2024-01-31 07:35:00,174,On Time,2024-01-30 12:08:27
DEL501774,ORD100034,2024-01-08 18:28:00,141,DELIVERED,2024-01-09 07:55:59
DEL500044,ORD101170,2024-02-01 20:50:00,137,Delivered,2024-02-05 17:34:36
DEL501855,ORD101562,2024-02-11 10:29:00,82,Delivered,2024-02-13 21:31:13
DEL500696,ORD101602,2024-02-12 17:26:00,122,Delivered,2024-02-13 06:18:42
DEL500385,ORD100089,2024-01-08 07:34:00,156,Delivered,2024-01-12 09:07:49
DEL501244,ORD100331,2024-01-15 08:38:00,107,delivered,2024-01-10 10:55:58
DEL501502,ORD101524,2024-02-13 20:39:00,111,DELIVERED,2024-02-12 20:54:56
DEL500616,ORD102145,2024-02-28 17:21:00,119,On Time,2024-02-29 12:05:38
DEL500990,ORD101227,2024-02-01 13:35:00,143,Delivered,2024-02-06 10:14:16
DEL501739,ORD101328,2024-02-06 12:28:00,140,On Time,2024-02-10 04:43:59
DEL500436,ORD100714,2024-01-25 13:19:00,115,On Time,2024-01-28 07:12:20
DEL501865,ORD101732,2024-02-19 19:03:00,92,Late,2024-02-19 19:15:20
DEL501784,ORD101686,2024-02-13 18:07:00,173,Late,2024-02-13 22:37:17
DEL501014,ORD102271,2024-03-01 17:37:00,65,DELIVERED,2024-02-28 22:39:00
DEL500866,ORD101456,2024-02-10 15:59:00,92,DELIVERED,2024-02-09 16:14:27
DEL501568,ORD101746,2024-02-22 18:55:00,-107,DELIVERED,2024-02-17 07:06:08
DEL501173,ORD101284,2024-02-11 20:30:00,-66,DELIVERED,2024-02-07 01:38:15
DEL501008,ORD100080,2024-01-14 16:20:00,195,DELIVERED,2024-01-14 04:54:57
DEL500921,ORD100469,2024-01-14 11:07:00,121,Delivered,2024-01-17 10:58:47
DEL501677,ORD100530,2024-01-22 15:52:00,154,DELIVERED,2024-01-21 10:37:18
DEL500607,ORD101857,2024-02-24 18:32:00,124,On Time,2024-02-17 09:14:09
DEL501992,ORDX1019,2024-01-10 06:16:20,138,Complete,2024-02-09 07:53:18
DEL500830,ORD100239,2024-01-19 18:41:00,115,Late,2024-01-14 15:07:51
DEL501375,ORD100602,2024-01-25 07:46:00,174,Late,2024-01-26 04:31:02
DEL501711,ORD102331,2024-03-03 09:58:00,114,On Time,2024-03-02 23:16:44
DEL500548,ORD101829,2024-02-23 08:26:00,113,Late,2024-02-19 03:13:26
DEL501393,ORD101705,2024-02-19 08:09:00,122,DELIVERED,2024-02-18 07:50:40
DEL500055,ORD102261,2024-02-29 13:30:00,130,DELIVERED,2024-03-06 18:14:56
DEL500674,ORD102197,2024-03-04 12:17:00,135,Late,2024-02-26 18:11:07
DEL501372,ORD102190,2024-03-01 18:51:00,183,On Time,2024-03-03 00:32:31
DEL500038,ORD102069,2024-02-26 14:57:00,14,On Time,2024-02-29 11:45:08
DEL500824,ORD100253,2024-01-10 13:30:00,150,DELIVERED,2024-01-18 07:12:50
DEL501973,ORDX1000,2024-01-16 08:14:17,83,Complete,2024-03-01 01:14:38
DEL501499,ORD102217,2024-02-29 07:40:00,125,DELIVERED,2024-02-29 02:25:17
DEL500542,ORD101848,2024-02-23 12:20:00,117,DELIVERED,2024-02-24 18:44:28
DEL501918,ORD101447,2024-02-10 11:19:00,87,On Time,2024-02-10 07:03:58
DEL500969,ORD100517,2024-01-19 20:13:00,137,On Time,2024-01-16 00:10:54
DEL500296,ORD102030,2024-02-29 14:16:00,107,On Time,2024-02-24 03:59:20
DEL500667,ORD101484,2024-02-13 17:26:00,172,DELIVERED,2024-02-11 05:49:24
DEL500462,ORD100228,2024-01-09 07:54:00,96,DELIVERED,2024-01-11 00:33:27
